4.591209007028652	5.170707400234551
3.0009571649143285	3.63945557668116
5.414688686220914	5.464907604722048
3.312763174666074	2.39459904869272
3.341148389096974	2.249066567117887
4.536216366152729	4.884799789663688
2.9982648937060454	1.8360286856053516
5.245636747382144	4.75491694815181
2.5826956131159644	2.217271446396831
3.3094920799419167	3.8876258892672713
3.404997953617125	2.6725745948989874
3.7325167430526753	2.4472486675882403
3.4753004053219736	2.733730957929403
2.3849461297322017	1.9530919838843388
3.226797667517444	4.2544648328405215
2.984812418502949	1.4700526292837337
3.6286720340976086	2.4653717216043214
5.091645665675508	5.252005355932043
3.300480897362436	3.5612934941421353
2.8286879646080254	3.208149755492198
5.103646683770201	4.987360405381014
2.516242585182583	1.8919976247006356
4.207248742119848	2.4462100626919088
2.455279999562569	1.8706861218173811
2.627912709495035	1.664668597040717
3.387750214791572	4.431829173908
2.346715900772895	3.4304223145354777
4.92219381648363	5.27569870304462
2.7538607142204987	3.915835168110749
4.894587181630625	5.242764284198765
3.7022050724950897	2.707271891264573
3.5177772394376294	2.4294833809922127
3.180589251819507	3.731704837429708
3.1838802774276	3.0045133441280023
3.4588248036053564	4.212019954483508
3.3944252372665527	2.4570486575202484
3.095831771701904	4.422638463009375
2.989876184944988	3.729782855158613
2.5967611782757123	2.198701422006801
3.309574980102038	4.066292152046694
2.4089080137374848	1.6065247178230284
3.2501062998351355	2.9820909500050328
3.7952415169156906	2.9371860043329865
3.165405704912236	4.027927700396119
2.989418583022591	4.1704720214625
3.3279914578870815	1.8352662494979024
3.4809121493159076	2.0923613096059954
5.394337257891621	5.190109644310525
3.134016719944541	3.465138171195397
2.6038342274923614	1.831652797905
2.6541880047468207	1.9991411964361576
2.9736954717692834	3.4723135587851224
3.5169004874149814	2.474417316251944
3.4520359744412916	4.23116495066428
4.739054610756759	5.332726650502316
3.8988116496239895	2.2008589266489054
3.035966163438898	3.009953060379308
4.959261046739117	4.792419407619437
3.427159657934822	2.219900124602395
5.090391413606435	4.971443514419533
2.707516766435356	2.0509872921935166
2.240306338916639	1.572897066731306
3.0590893252454836	4.154828533508981
2.2830452350503494	1.8107359976255133
3.333685916764156	4.28551296671773
3.009167896974032	3.0871164977154395
5.069778426691643	4.636583857576821
5.2045133847588865	5.228930887474154
2.828798094197155	2.1435210809362566
4.886227662593948	5.148187418877518
5.345048609980819	5.13295567748093
3.6916876021383858	2.5933585246680138
3.5975604247254505	4.459517394284097
2.572550816553608	1.3509088909444706
4.672147609509475	5.516144102355737
4.415984965642833	5.561028736531404
2.667970026063176	1.644356180756117
5.266380413467773	5.125847921053917
3.297694216071291	2.9614741119231613
3.1028926227170124	4.214124029613383
2.877416590085771	1.909131991421704
3.3305797266239847	3.1741247498227785
3.261145984483164	2.3567142703265938
3.3643767792166916	3.2987648395808438
2.2852858061527326	1.656571607234387
2.90740327044582	2.78112806687599
3.109448853967861	4.360994417926736
4.929556906941354	5.026567370451665
3.399540094323617	2.9260327900409466
5.219972161000133	4.877908408033358
2.6852741200557664	1.6978082493460733
5.346117286962474	5.301486963459104
2.8970047729909782	3.938500884081868
3.318780992273582	2.2791124002613907
3.1970080131387206	3.481355334669996
4.7230568800695405	5.167835392267984
5.543962607524144	5.094804246632837
4.91513070936373	4.961098085293777
2.73178637183976	3.336533379608763
3.780237005194083	4.658751806707349
2.3155904324069985	1.8118331432213377
2.7292672279968606	3.412062900468047
2.607978836980652	2.15560443279208
3.26373917313267	3.721957028836852
2.3114119277914327	1.9223286132095168
2.4080712385490943	1.758571229323402
3.644753016868131	2.3310397087320904
4.397984322460622	5.028616038206311
3.6710456634217774	2.7540173476385585
2.9464605189022133	3.1690018223815315
2.697634538103464	1.736219117722957
3.205541966099662	3.837000794122986
3.1978603803933625	2.700801064371958
5.11362068818304	5.1749120543614096
2.582243833666104	1.5751044791473405
3.0332649382893444	3.3330635536191235
2.4707026850606595	2.2626410375357215
5.091949684525496	5.068611780574079
3.034965145877805	3.307781057167974
2.9033280078795443	3.4769294664574044
3.384372168456504	2.489020350674856
2.111839731679805	2.180970737322736
3.023969081729375	2.5939441273681263
3.006276235927984	3.5140636044561355
3.4139474749234116	4.419524983662165
2.700570220509741	1.9202783243768964
3.1394644142766683	3.05918948963494
2.6050403197154415	1.901116488311832
2.3217560826626875	1.4648978468321647
2.5358020230463234	3.1011859943032087
5.206820067152752	5.191420755403297
3.419123362132716	4.49619592771143
3.517206422989957	2.8228401368563514
5.180756511018521	4.72858064386579
2.6908655860960047	3.690996949700516
2.666919593899745	3.631154480699908
5.046992230847439	5.021625044173791
3.2933012642109807	3.374245430940335
2.8164907342988745	1.9564638689625475
2.9078863290634187	1.853967072123968
3.629202380112323	4.888750026078164
2.6156134873298207	1.7827482434102206
3.0187038815968052	2.4907733370255256
3.358720163933782	4.297937153938582
2.7603702037649285	4.8910795527448165
2.830489344488729	3.3257546574960517
2.528861109880488	2.3085974180664954
2.6632418415664425	3.5007535302415875
3.722845097356584	4.19760890967062
2.6805921259067182	1.67880403691393
2.938251195380901	3.3903450416116456
2.547408978450364	1.7910449499926957
2.85970456876748	3.2786431978086346
3.6406907190171847	4.47950476828801
3.0742342732311387	3.780979668303555
3.868308192312647	2.479516253051597
3.135782676840621	4.381956993206783
4.798120840397516	4.807046039868656
3.670202736720253	2.840475647143096
3.242842840816617	3.105760497146725
2.6509351907903302	1.788182962248173
3.3323943756753978	2.490683442129163
3.365174120034121	2.3618708243964366
3.1470801185321604	3.407460356751867
3.0002100771454687	2.919439772690772
3.6604760372373497	2.497946794511835
2.6025545163917103	1.6650853569785882
2.831962013421434	3.461451845953274
3.348604645363322	4.365920846792841
3.5426845142667744	4.279085049405944
2.384141591657092	1.5828309241005492
2.344780360912328	1.569224133086666
4.638647944541216	5.396513880484198
3.4313245783900848	3.9328907618645856
5.1074679619908085	5.367550760514293
2.2966019791496657	2.3049370602577204
2.1309950410381098	1.5870487848435604
3.3477824905753932	2.284924478712907
3.088600789170099	3.116964041724357
3.2936040731638516	4.5051647982435306
2.5886694507487293	1.7882457225765969
3.293892098577009	4.0239298635085685
